0,38.430598775
1,39.72699821
2,39.22323992
3,39.62015092
4,39.025270643
5,39.459791526000004
6,39.395343022
7,39.54633071
8,39.40659178
9,39.6150269
10,39.479744667
11,39.56424691
12,39.64262845299999
13,39.552784984
14,39.967843505999994
15,39.309214027
16,39.933892553
17,39.477788457
18,39.702336886
19,39.654637555
20,39.557493087000005
21,40.10178648
22,40.55095902
23,42.266458840000006
24,41.45670769
25,39.499913308
26,37.701735345
27,37.479463658
28,37.436537336
29,37.770558799999996
30,37.667386084
31,38.5162006
32,38.65126184
33,39.896276691000004
34,39.611397136
35,40.106290951
36,39.020865543
37,40.24576253
38,39.18436016
39,40.18000303
40,39.326902073999996
41,39.907640243
42,39.536567717
43,39.80699136
44,39.38041157
45,39.973190167
46,39.48554613
47,39.594968897
48,39.42241042
49,39.326511432000004
50,39.44485485
51,40.690392247
52,41.795176004999995
53,41.431972953
54,41.638392036
55,41.204420537
56,41.565577645
57,41.314453392000004
58,41.746507293
59,41.38378541
60,41.644292523000004
61,41.562248788000005
62,41.688482932
63,41.671162032000005
64,41.636802564
65,41.915947638999995
66,41.674977583
67,41.905676650000004
68,41.839397837
69,41.960302853
70,42.194343352
71,42.005437122000004
72,42.403934723000006
73,41.575550218
74,41.427194452
75,40.37377601
76,41.779704705
77,41.842860674
78,43.26882494
79,43.397142313
80,44.23414415
81,43.819383573
82,44.66313385
83,44.59438882
84,44.084747216
85,43.696344865
86,44.19393126
87,45.82226722
88,46.960309957999996
89,48.159240675
90,48.466418340000004
91,47.703321402
92,48.282802055000005
93,47.33183742
94,48.379314374
95,47.19152559
96,48.52057883
97,47.21782894
98,47.864598289999996
99,47.114524144
