,co-imf0,co-imf1,co-imf2
0,-1.3310885743943266,-7.760906510148417,69.26199508454275
1,-1.453804491277748,-7.818187222470231,69.27199171374798
2,-1.822259209021657,-7.450611718904671,69.27287092792633
3,0.5279403191856855,-6.792478466919687,69.264538147734
4,1.7827887485692053,-6.0296875423964105,69.2468987938272
5,1.1282807343538006,-5.348146873035498,69.21986613868171
6,1.719860846911418,-4.903270653562847,69.18340980665144
7,0.5907733172021107,-4.728380369513242,69.13760705231114
8,-1.2562877086671742,-4.826272366168836,69.08256007483601
9,1.181371915410691,-5.199742988811822,69.01837107340114
10,-3.093496592240658,-5.851645654940997,68.94514224718165
11,2.8508352718427274,-6.71381106719541,68.8629757953527
12,-1.301307634448436,-7.470666282640941,68.77197391708938
13,0.7133217315156601,-7.885560543082507,68.67223881156684
14,-0.723458207717929,-7.840414470242287,68.5638726779602
15,1.0942833016011706,-7.541261017045841,68.44697771544466
16,-0.2913656069102727,-7.230290516284946,68.32165612319523
17,-1.2388679799493725,-6.9491421204377275,68.18801010038709
18,0.380410907113243,-6.626552753308612,68.04614184619537
19,1.6390052045822059,-6.235158764377449,67.89615355979524
20,-1.9630425323007674,-5.775104908061,67.73814744036176
21,1.4701054107721045,-5.242331097842224,67.57222568707012
22,-0.9515294612399752,-4.4469610378554005,67.39849049909537
23,1.827187131802057,-3.2442312074147828,67.21704407561273
24,-4.165144767730645,-1.8628438480665948,67.02798861579724
25,0.7458405614912685,-0.5772668803153773,66.8314263188241
26,4.501057853345177,0.47148276278638424,66.62745938386844
27,3.2890760958983316,1.174733893996345,66.41619001010532
28,0.514689693231351,1.4875899100587475,66.19772039670991
29,-0.7924052865206526,1.620252543663293,65.97215274285736
30,-5.486287359209024,1.846698111486268,65.73958924772276
31,-2.7942718672525766,2.4141397567713243,65.50013211048126
32,-0.861096501802096,3.407212971494088,65.253883530308
33,-0.1626359504238872,4.661690244045833,65.00094570637806
34,0.5007600568537192,5.957819105279647,64.74142083786664
35,3.0487417900024094,7.075847086048794,64.47541112394879
36,5.000959518993885,7.7960217172063935,64.20301876379972
37,2.839329840543117,7.936324202862395,63.924345956594486
38,1.8773283395314178,7.483176758960332,63.63949490150826
39,0.1406716523567133,6.530760549927116,63.348567797716164
40,-5.222429903389763,5.190763058996467,63.051666844393296
41,-1.157538171171107,3.588643930456264,62.74889424071485
42,-3.1761625221172882,1.9158073210501252,62.44035520106716
43,0.9529799777895663,0.42084848430427435,62.12617153790616
44,5.175279666552665,-0.6517658943487223,61.80648622779605
45,-0.3253878249281259,-1.1560589595971926,61.48144678452532
46,2.467244649236291,-1.1184453711188445,61.151200721882546
47,3.302238283149865,-0.6181338368060816,60.81589555365622
48,4.430789528516545,0.25353167784861697,60.47567879363484
49,5.285066965374304,1.404235079018724,60.130697955606976
50,0.7972006549108097,2.7416987917281093,59.781100553361085
51,-3.3289643144002414,4.181930213714519,59.427034100685724
52,-4.513711572555898,5.6650654611865106,59.06864611136939
53,-2.81838847643154,7.112304377230901,58.70608409920064
54,-3.266961489365901,8.437465911397954,58.33949557796794
55,-2.179973525435152,9.560945463975305,57.96902806145984
56,-0.4895114322699077,10.414682368805051,57.59482906346485
57,0.49782159467563947,10.945132747289469,57.217045658034884
58,3.029119838618301,11.135057050751907,56.83582311062979
59,0.5666207497098426,10.982073201900487,56.451306048389675
60,-4.144430484246764,10.49079200749529,56.06363847675147
61,-7.355943274349784,9.68298137113112,55.67296190321866
62,-4.330534203431256,8.591118232052533,55.279415971378725
63,-0.5722994254737156,7.269161139567528,54.883138285906185
64,7.441162472963678,5.754571596737222,54.48426593029912
65,2.7540178531436146,4.073046175833857,54.08293597102252
66,1.9567861489311984,2.24392837652743,53.679285474541366
67,1.407200670874314,0.3193478218049597,53.27345150732072
68,-0.6901672677199122,-1.5754038681056217,52.86557113582553
69,-2.6855783359462535,-3.270203090574582,52.45578142652083
70,-1.4367083988400382,-4.587511047031547,52.04421944587159
71,4.218766678563396,-5.349788938906222,51.631022260342824
72,0.16317103122883592,-5.379497967628367,51.216326936399525
73,-1.2946229633871915,-4.515647577119517,50.8002705405067
74,-3.339153581366485,-2.6938365577628556,50.38299013912934
75,-5.7948537420475255,-0.029769056684934014,49.964622798732464
76,-4.157873555174723,3.162567969393664,49.54530558578106
77,-2.24239152221746,6.52721595547734,49.12517556674011
78,0.3374138553549656,9.708216336570398,48.70436980807464
79,4.004721129033428,12.342253494716928,48.28302537624964
80,-3.7007428680505696,14.009463530320467,47.8612793377301
81,2.3214516976140276,14.229279543404932,47.439268758981044
82,-2.045873277214883,12.868742570747427,47.017130706467455
83,2.9086446844481846,10.49635306889748,46.59500224665434
84,-0.11159988851891689,7.938579442512248,46.17302044600667
85,-2.7548859885169406,5.993563617527464,45.751322370989485
86,1.5399041101736064,5.250050801758647,45.330045088067735
87,0.4361596395301087,5.504514696763392,44.9093256637065
88,0.09586925811181879,6.374829577517483,44.489301164370694
89,-0.016864890604676996,7.596756234079296,44.07010865652538
90,-1.3656613190711493,8.50377611243562,43.651885206635534
91,0.2076144817007099,8.627617637133136,43.23476788116615
92,1.4384554400075498,7.752650813410225,42.81889374658222
93,0.19111584446021898,5.904484286191019,42.404399869348765
94,-1.6345541852253458,3.2931308692945622,41.99142331593078
95,1.227272202166905,0.19262664503983662,41.58010115279326
96,0.551295070026499,-3.0218655164276935,41.1705704464012
97,0.08384521429998301,-6.016813477519591,40.762968263219605
98,-0.4516291653283806,-8.555802504385092,40.35743166971348
99,-0.9177045140011366,-10.516393218346677,39.95409773234781
100,-1.1755771809467044,-11.877526336640898,39.55310351758761
101,0.18742725603569332,-12.692013347933564,39.15458609189787
102,-0.5333899947506574,-13.025292526992942,38.7586825217436
103,1.5099525141952195,-12.975482387785014,38.36552987358979
104,0.8114106978533342,-12.68667591175477,37.97526521390144
105,-0.4771901140941449,-12.22083549504941,37.58802560914356
106,-1.7525700594896438,-11.651378066291496,37.203948125781146
107,0.23445403341056548,-11.05762386368974,36.82316983027917
108,0.0559376453098379,-10.501765434412512,36.44582778910268
109,-0.037929759856324796,-10.034129308860322,36.07205906871664
110,0.0010188567788071978,-9.703019592364873,35.70200073558606
111,0.2127571562253247,-9.548547012401281,35.33578985617596
112,0.6072730346633599,-9.58083653161467,34.973563496951314
113,-1.2024880031959708,-9.812970721181157,34.615458724377135
114,0.13404643194609817,-10.235659036864487,34.26161260491839
115,0.7207472440742895,-10.732909449114425,33.91216220504013
116,0.1811024541985531,-11.148347045405862,33.56724459120731
117,0.9369484668315525,-11.363945296716517,33.22699682988496
118,-0.5874045525400752,-11.304132103970574,32.89153665651065
119,-0.10928053022200779,-10.901623200435088,32.560903730657095
120,-1.5839811807486055,-10.10113419310022,32.23511537384883
121,-0.40035508851977897,-8.913833067335448,31.91418815585523
122,0.028211134114735595,-7.436349780560409,31.598138646445673
123,0.5166256701816596,-5.78360908557117,31.28698341538951
124,0.8897793307895326,-4.070518363245668,30.980739032456135
125,1.526935298409463,-2.406357365824369,30.679422067414897
126,2.0922572273415296,-0.8753063173767002,30.383049090035176
127,-2.0413770529123068,0.44974038282598805,30.09163667008631
128,-3.08488729317349,1.47968591583576,29.805201377337728
129,-1.1680626702246002,2.134302888665851,29.523759781558745
130,0.9602023947357969,2.3924691527454547,29.247328452518744
131,-1.8818982328689207,2.2659742728818095,28.975923959987114
132,1.7289932051114958,1.7714439211553161,28.709562873733187
133,3.18668117836559,0.9350570581080424,28.44826176352637
134,1.33934775328648,-0.17138495242247664,28.192037199136
135,-0.06401528998815059,-1.4368904603433115,27.94090575033146
136,-1.15182542076902,-2.7430585661131044,27.694883986882125
137,-2.0225001083668466,-3.9714883701905017,27.45398847855735
138,-1.6073129195773568,-5.010908396234235,27.21822131581159
139,-0.5419103094667317,-5.785616362372879,26.987526671839607
140,0.15775533984163848,-6.25958958036286,26.761834240521225
141,0.5700192044289786,-6.431092920165266,26.54107371573629
142,0.7076174882960145,-6.342792279660632,26.32517479136462
143,0.7382806198852074,-6.052347781171285,26.11406716128608
144,0.5181642895042914,-5.625844808884766,25.907680519380474
145,0.2181728760126326,-5.124117435540297,25.70594455952767
