,co-imf0,co-imf1,co-imf2
0,-0.8787721588758868,-9.464324869020693,70.51309702789658
1,-0.9324774921961663,-9.573708462438372,70.50618595463453
2,-1.4610959547884275,-9.02707641051204,70.48817236530047
3,0.5919362645628677,-8.05086911802419,70.45893285346132
4,1.5401348672616955,-6.958480395824643,70.41834552856295
5,0.6854635322502719,-6.051779752318488,70.36631622006821
6,1.2520995536513198,-5.554965092192736,70.30286553854141
7,0.2882001289525457,-5.516342436866696,70.22814230791417
8,-1.3430143290219505,-5.79930766231252,70.14232199133447
9,1.2122949204242373,-6.2578749723746485,70.04558005195041
10,-3.0601075579489314,-6.87798439496108,69.93809195291001
11,2.8300286318276857,-7.650061789188994,69.82003315736131
12,-1.323103915859413,-8.368475212592926,69.69157912845235
13,0.7210596357387403,-8.77396496506991,69.55290532933117
14,-0.7041470427002385,-8.700040180445537,69.40418722314578
15,1.1090727837462124,-8.35467305679049,69.24560027304427
16,-0.2905327815604491,-7.986787160614202,69.07731994217465
17,-1.264873225748959,-7.634648467935984,68.89952169368495
18,0.3651441147589894,-7.2775251054822165,68.71238099072323
19,1.6531200055704232,-6.86919330200795,68.51607329643753
20,-1.9143495377762645,-6.396424536199571,68.31077407397584
21,1.613122471383004,-5.909781257869268,68.09665878648627
22,-0.7576967320248031,-5.1162061650920085,67.8739028971168
23,1.9217708620900038,-3.7644527311055063,67.64268186901549
24,-4.256295232480611,-2.1468759328498184,67.40317116533043
25,0.4741772011528125,-0.6297234503624014,67.15554624920958
26,4.132343504818011,0.5676739113809663,66.89998258380103
27,2.982435405439085,1.2609089623081147,66.6366556322528
28,0.46366857125571126,1.370590571031391,66.36574085771292
29,-0.5248055642294038,1.2373918409000026,66.0874137233294
30,-5.008851626197829,1.3070019339474723,65.80184969225036
31,-2.3344730032724694,1.9452487756486923,65.50922422762379
32,-0.5658636032875004,3.1561508106897693,65.20971279259771
33,-0.09789795930295953,4.694407108982739,64.90349085032022
34,0.33691393017497817,6.272352205885743,64.59073386393928
35,2.7260620666400572,7.602320636756922,64.27161729660301
36,4.65703645158619,8.396646936954419,63.946316611459395
