date,close
2020/6/18,27.47
2020/6/17,27.39
2020/6/16,27.54
2020/6/15,27.72
2020/6/12,27.75
2020/6/11,27.62
2020/6/10,27.75
2020/6/9,27.77
2020/6/8,27.68
2020/6/5,28.44
2020/6/4,28.1
2020/6/3,28.48
2020/6/2,27.22
2020/6/1,28.18
2020/5/29,28.66
2020/5/28,27.85
2020/5/27,28.38
2020/5/26,27.99
2020/5/25,28.67
2020/5/22,27.75
2020/5/21,28.16
2020/5/20,27.75
2020/5/19,28.49
2020/5/18,28.28
2020/5/15,28.44
2020/5/14,28.17
2020/5/13,27.98
2020/5/12,27.83
2020/5/11,28.09
2020/5/8,28.09
2020/5/7,28.21
2020/5/6,28.32
2020/4/30,27.9
2020/4/29,28.14
2020/4/28,27.99
2020/4/27,28.36
2020/4/24,28.22
2020/4/23,28.03
2020/4/22,28.38
2020/4/21,27.88
2020/4/20,27.61
2020/4/17,28.24
2020/4/16,28.66
2020/4/15,28.48
2020/4/14,28.38
2020/4/13,28.86
2020/4/10,29.01
2020/4/9,29.3
2020/4/8,29.45
2020/4/7,29.38
2020/4/3,29.33
2020/4/2,29.41
2020/4/1,29.35
2020/3/31,29.58
2020/3/30,29.52
2020/3/27,29.69
2020/3/26,29.49
2020/3/25,29.86
2020/3/24,29.8
2020/3/23,30.04
2020/3/20,30.2
2020/3/19,30.18
2020/3/18,30.18
2020/3/17,29.84
2020/3/16,29.92
2020/3/13,29.98
2020/3/12,29.93
2020/3/11,30
2020/3/10,30.34
2020/3/9,30.36
2020/3/6,30.73
2020/3/5,30.06
2020/3/4,30.84
2020/3/3,30.1
2020/3/2,30.02
2020/2/28,30.22
2020/2/27,29.68
2020/2/26,28.99
2020/2/25,28.67
2020/2/24,28.67
2020/2/21,28.73
2020/2/20,28.47
2020/2/19,27.23
2020/2/18,28.38
2020/2/17,28.56
2020/2/14,29.23
2020/2/13,28.51
2020/2/12,28.52
2020/2/11,28.17
2020/2/10,28.73
2020/1/23,27.15
2020/1/22,26.67
2020/1/21,27.06
2020/1/20,28.83
2020/1/17,28.75
2020/1/16,28.64
2020/1/15,28.36
2020/1/14,30.16
2020/1/13,29.11
2020/1/10,28.99
2020/1/9,28.93
2020/1/8,28.97
2020/1/7,29.23
2020/1/6,28.43
2020/1/3,28.4
2020/1/2,28.03
2019/12/31,27.88
2019/12/30,28.01
2019/12/27,27.34
2019/12/26,27.26
2019/12/25,27.52
2019/12/24,27.19
2019/12/23,27.07
2019/12/20,26.58
2019/12/19,26.35
2019/12/18,26.41
2019/12/17,26.35
2019/12/16,26.13
2019/12/13,26.43
2019/12/12,25.58
2019/12/11,25.75
2019/12/10,27.15
2019/12/9,26.79
2019/12/6,26.87
2019/12/5,27.19
2019/12/4,26.76
2019/12/3,26.89
2019/12/2,26.9
2019/11/29,26.95
2019/11/28,26.95
2019/11/27,27.15
2019/11/26,26.91
2019/11/25,27.16
2019/11/22,27.47
2019/11/21,27.44
2019/11/20,27.4
2019/11/19,27.43
2019/11/18,27.15
2019/11/15,27.02
2019/11/14,26.27
2019/11/13,26.9
2019/11/12,26.66
2019/11/11,26.75
2019/11/8,26.87
2019/11/7,26.7
2019/11/6,26.12
2019/11/5,26.58
2019/11/4,26.36
2019/11/1,26.01
2019/10/31,26.11
2019/10/30,26.02
2019/10/29,26.1
2019/10/28,26.71
2019/10/25,26.46
2019/10/24,26.19
2019/10/23,26.47
2019/10/22,26.15
2019/10/21,26.23
2019/10/18,26.23
2019/10/17,26.07
2019/10/16,25.43
2019/10/15,25.54
2019/10/14,25.71
2019/10/11,25.62
2019/10/10,25
2019/10/9,26.58
2019/10/8,26.07
2019/9/30,24.5
2019/9/27,25.99
2019/9/26,25.92
2019/9/25,25.95
2019/9/24,25.25
2019/9/23,25.48
2019/9/20,24.64
2019/9/19,25.11
2019/9/18,25.26
2019/9/17,24.25
2019/9/16,25.4
2019/9/12,25.99
2019/9/11,26.03
2019/9/10,26.03
2019/9/9,25.11
2019/9/6,25.96
2019/9/5,25.74
2019/9/4,25.62
2019/9/3,25.71
2019/9/2,26.09
2019/8/30,25.32
2019/8/29,24.9
2019/8/28,24.22
2019/8/27,24.57
2019/8/26,23.03
2019/8/23,23.72
2019/8/22,23.1
2019/8/21,24.22
2019/8/20,23.98
2019/8/19,23.06
2019/8/16,23.14
2019/8/15,23.76
2019/8/14,23.33
2019/8/13,23.12
2019/8/12,23.07
2019/8/9,23.05
2019/8/8,23.09
2019/8/7,23.01
2019/8/6,23.06
2019/8/5,23.06
2019/8/2,23.05
2019/8/1,23.01
2019/7/31,23.01
2019/7/30,23.1
2019/7/29,22.98
2019/7/26,23.1
2019/7/25,23.11
2019/7/24,23
2019/7/23,22.97
2019/7/22,23.03
2019/7/19,23.56
2019/7/18,23
2019/7/17,22.96
2019/7/16,22.71
2019/7/15,22.71
2019/7/12,22.71
2019/7/11,22.83
2019/7/10,22.38
2019/7/9,22.62
2019/7/8,23.65
2019/7/5,23.43
2019/7/4,23.43
2019/7/3,22.71
2019/7/2,23.2
2019/7/1,23.19
2019/6/28,23.64
2019/6/27,22.48
2019/6/26,22.57
2019/6/25,22.81
2019/6/24,22.01
2019/6/21,22.58
2019/6/20,23.27
2019/6/19,23.47
2019/6/18,23.36
2019/6/17,23.2
2019/6/16,23.07
2019/6/15,23.23
2019/6/14,22.94
2019/6/13,22.91
2019/6/12,23.06
2019/6/11,22.85
2019/6/10,23.03
2019/6/6,22.9
2019/6/5,22.86
2019/6/4,22.81
